id,name,artist,cardClass,cost,attack,health,set,type,rarity,is_SECRET,is_HEROPOWER_DAMAGE,is_RECEIVES_DOUBLE_SPELLDAMAGE_BONUS,is_INSPIRE,is_BATTLECRY,is_DEATHRATTLE,is_OVERHEAL,is_TRIGGER_VISUAL,is_InvisibleDeathrattle,is_COMBO,is_CHOOSE_ONE,is_AURA,is_OVERLOAD,is_CHARGE,is_DIVINE_SHIELD,is_FORGETFUL,is_SPELLPOWER,is_STEALTH,is_TAUNT,is_CANT_ATTACK,is_TOPDECK,is_DISCOVER,is_HONORABLEKILL,is_RUSH,is_WINDFURY,is_ImmuneToSpellpower,is_FRENZY,is_POISONOUS,is_LIFESTEAL,is_OUTCAST,is_MAGNETIC,is_AFFECTED_BY_SPELL_POWER,is_CANT_BE_TARGETED_BY_SPELLS,is_CANT_BE_TARGETED_BY_HERO_POWERS,is_GEARS,is_FINISH_ATTACK_SPELL_ON_DAMAGE,is_ECHO,is_FREEZE,is_GRIMY_GOONS,is_KABAL,is_JADE_GOLEM,is_JADE_LOTUS,is_TRADEABLE,is_ADJACENT_BUFF,is_ENRAGED,is_DEATH_KNIGHT,is_REBORN,is_START_OF_GAME,is_TWINSPELL,is_MULTIPLY_BUFF_VALUE,is_CORRUPT,is_SIDEQUEST,is_SILENCE,is_COLLECTIONMANAGER_FILTER_MANA_EVEN,is_COLLECTIONMANAGER_FILTER_MANA_ODD,is_INFUSE,is_MANATHIRST,is_DREDGE,is_COLOSSAL,is_SPELLBURST,is_OVERKILL,is_FORGE,is_TITAN,is_QUEST,is_EXCAVATE,is_QUICKDRAW
LOOT_315,Trogg gobe-gloups,Chris Seaman,NEUTRAL,5.0,1.0,5.0,LOOTAPALOOZA,MINION,COMMON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_329,Seigneur fongique Ixlid,James Ryman,DRUID,5.0,2.0,4.0,LOOTAPALOOZA,MINION,LEGENDARY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_333,Gain de niveau !,Wayne Reynolds,PALADIN,5.0,,,LOOTAPALOOZA,SPELL,EPIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_344,Talismans primordiaux,Ivan Fomin,SHAMAN,3.0,,,LOOTAPALOOZA,SPELL,RARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_347,Apprenti kobold,Alex Horley Orlandelli,NEUTRAL,3.0,2.0,1.0,LOOTAPALOOZA,MINION,COMMON,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_351,Lutin cupide,L. Lullabi & K. Turovec,DRUID,3.0,3.0,1.0,LOOTAPALOOZA,MINION,RARE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_353,Sonde psionique,Mauricio Herrera,PRIEST,1.0,,,LOOTAPALOOZA,SPELL,COMMON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_357,Marin le malandrin,Zoltan Boros,NEUTRAL,8.0,6.0,6.0,LOOTAPALOOZA,MINION,LEGENDARY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_358,Gravats le ruine-monde,Hideaki Takamura,SHAMAN,6.0,7.0,7.0,LOOTAPALOOZA,MINION,LEGENDARY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_363,Geôlier acariâtre,Matt Dixon,PALADIN,2.0,1.0,1.0,LOOTAPALOOZA,MINION,COMMON,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_364,Déluge de coups,Arthur Gimaldinov,WARRIOR,3.0,,,LOOTAPALOOZA,SPELL,EPIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_365,Golem serti de gemmes,Luca Zontini,WARRIOR,6.0,5.0,9.0,LOOTAPALOOZA,MINION,COMMON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_367,Armurier sèche-moustache,Jim Nelson,WARRIOR,2.0,2.0,2.0,LOOTAPALOOZA,MINION,COMMON,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_368,Seigneur du Vide,Jerry Mascho,WARLOCK,9.0,3.0,9.0,LOOTAPALOOZA,MINION,EPIC,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_370,Regroupement,L. Lullabi & K. Turovec,WARRIOR,6.0,,,LOOTAPALOOZA,SPELL,RARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_373,Pluie guérisseuse,Hideaki Takamura,SHAMAN,3.0,,,LOOTAPALOOZA,SPELL,COMMON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_375,Recruteuse de la guilde,Arthur Bozonnet,NEUTRAL,5.0,2.0,4.0,LOOTAPALOOZA,MINION,COMMON,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_380,Tranche-malheur,Matthew O'Connor,WARRIOR,8.0,3.0,,LOOTAPALOOZA,WEAPON,LEGENDARY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_382,Moine kobold,Sam Nielson,NEUTRAL,4.0,3.0,6.0,LOOTAPALOOZA,MINION,RARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_383,Ettin affamé,Dave Allsop,NEUTRAL,6.0,4.0,10.0,LOOTAPALOOZA,MINION,RARE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_388,Enchanteur mycélien,Max Grecke,NEUTRAL,3.0,3.0,3.0,LOOTAPALOOZA,MINION,COMMON,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_389,Kobold farfouilleur,Trent Kaniuga & James Martin,NEUTRAL,3.0,1.0,3.0,LOOTAPALOOZA,MINION,EPIC,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_392,Brindille de l’Arbre-Monde,Alexey Aparin,DRUID,4.0,1.0,,LOOTAPALOOZA,WEAPON,LEGENDARY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_394,Chantepignon,Matt Dixon,NEUTRAL,3.0,1.0,2.0,LOOTAPALOOZA,MINION,RARE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_398,Djinn bienveillant,Ware Lee,PALADIN,3.0,2.0,4.0,LOOTAPALOOZA,MINION,COMMON,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_410,Brise-pénombre,Alex Horley Orlandelli,PRIEST,4.0,3.0,3.0,LOOTAPALOOZA,MINION,RARE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_412,Illusionniste kobold,Alex Horley Orlandelli,ROGUE,5.0,3.0,3.0,LOOTAPALOOZA,MINION,RARE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_413,Scarabée cuirassé,Ian Ameling,NEUTRAL,2.0,2.0,3.0,LOOTAPALOOZA,MINION,COMMON,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_414,Grand archiviste,Ursula Dorada,NEUTRAL,8.0,4.0,7.0,LOOTAPALOOZA,MINION,EPIC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_415,Rin la première disciple,A. J. Nazzaro,WARLOCK,6.0,3.0,6.0,LOOTAPALOOZA,MINION,LEGENDARY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_417,Cataclysme,L. Lullabi & K. Turovec,WARLOCK,5.0,,,LOOTAPALOOZA,SPELL,EPIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_420,Crâne du Man’ari,Matthew O'Connor,WARLOCK,5.0,0.0,,LOOTAPALOOZA,WEAPON,LEGENDARY,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_500,Val’anyr,James Ryman,PALADIN,6.0,4.0,,LOOTAPALOOZA,WEAPON,LEGENDARY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_503,Onyx de sort inférieur,Arthur Bozonnet,ROGUE,5.0,,,LOOTAPALOOZA,SPELL,RARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_504,Évolution instable,Tooth,SHAMAN,1.0,,,LOOTAPALOOZA,SPELL,EPIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_506,La Sorcelance,Jakub Kasper,SHAMAN,8.0,3.0,,LOOTAPALOOZA,WEAPON,LEGENDARY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_507,Diamant de sort inférieur,Tyler West Studio,PRIEST,7.0,,,LOOTAPALOOZA,SPELL,RARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_511,Kathrena Fétu-d’Hiver,Garrett Hanna,HUNTER,8.0,6.0,6.0,LOOTAPALOOZA,MINION,LEGENDARY,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_516,Zola la gorgone,Sean McNally,NEUTRAL,3.0,2.0,2.0,LOOTAPALOOZA,MINION,LEGENDARY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_517,Élémentaire murmurant,Hideaki Takamura,SHAMAN,2.0,1.0,1.0,LOOTAPALOOZA,MINION,RARE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_518,Mande-foudre des Vents,Arthur Gimaldinov,SHAMAN,5.0,5.0,5.0,LOOTAPALOOZA,MINION,EPIC,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_519,Géosculpteur Yip,Mike Azevedo,WARRIOR,8.0,4.0,8.0,LOOTAPALOOZA,MINION,LEGENDARY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_520,Suinteux suintant,Anton Kagounkin,HUNTER,6.0,5.0,4.0,LOOTAPALOOZA,MINION,RARE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_521,Maître Chênecœur,Max Grecke,NEUTRAL,9.0,5.0,5.0,LOOTAPALOOZA,MINION,LEGENDARY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_522,Murs broyeurs,Trent Kaniuga,HUNTER,7.0,,,LOOTAPALOOZA,SPELL,EPIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_526,Les ténèbres,L. Lullabi & K. Turovec,NEUTRAL,4.0,20.0,20.0,LOOTAPALOOZA,MINION,LEGENDARY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_528,Acolyte du Crépuscule,Tooth,PRIEST,3.0,2.0,4.0,LOOTAPALOOZA,MINION,EPIC,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_529,Déchireur du Vide,Slawomir Maniak,NEUTRAL,3.0,3.0,3.0,LOOTAPALOOZA,MINION,EPIC,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_534,Gargouille dorée,E. M. Gist,PRIEST,3.0,2.0,2.0,LOOTAPALOOZA,MINION,COMMON,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_535,Mande-dragon Alanna,James Ryman,MAGE,9.0,3.0,3.0,LOOTAPALOOZA,MINION,LEGENDARY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_537,Manipulateur tellurique,Arthur Bozonnet,MAGE,4.0,4.0,5.0,LOOTAPALOOZA,MINION,RARE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_538,Temporus,Daren Bader,PRIEST,7.0,6.0,6.0,LOOTAPALOOZA,MINION,LEGENDARY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_539,Invocatrice malveillante,Peter Stapleton,NEUTRAL,6.0,4.0,4.0,LOOTAPALOOZA,MINION,EPIC,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_540,Couve-dragon,Peter Stapleton,NEUTRAL,9.0,2.0,4.0,LOOTAPALOOZA,MINION,EPIC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_541,Roi Cire-Pilleur,Konstantin Turovec,NEUTRAL,8.0,5.0,5.0,LOOTAPALOOZA,MINION,LEGENDARY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOOT_542,Plaie des rois,Evgeniy Dlinnov,ROGUE,1.0,1.0,3.0,LOOTAPALOOZA,WEAPON,LEGENDARY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAW_000,Diablotinpostrice,Jason Kang,WARLOCK,2.0,1.0,1.0,REVENDRETH,MINION,COMMON,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAW_001,Accusation d’incendie,Juan Calle,WARLOCK,2.0,,,REVENDRETH,SPELL,COMMON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAW_002,Habeas cadavera,Konstantin Turovec,WARLOCK,3.0,,,REVENDRETH,SPELL,RARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAW_003,Preuve totémique,Sergey Tsvelykh,SHAMAN,1.0,,,REVENDRETH,SPELL,COMMON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MAW_004,Cherche-âme,Jaemin Kim,NEUTRAL,5.0,3.0,3.0,REVENDRETH,MINION,COMMON,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAW_005,Tendeuse de pièges,Jakub Kasper,SHAMAN,3.0,3.0,3.0,REVENDRETH,MINION,RARE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAW_006,Objection !,Vlad Botos,MAGE,3.0,,,REVENDRETH,SPELL,RARE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAW_008,Magistrate aveugle,Ivan Fomin,DEMONHUNTER,4.0,5.0,4.0,REVENDRETH,MINION,COMMON,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAW_009,Molosse d’ombre,Patrick Bjorkstrom,HUNTER,5.0,6.0,5.0,REVENDRETH,MINION,RARE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MAW_010,Requête rejetée,Anton Zemskov,HUNTER,2.0,,,REVENDRETH,SPELL,COMMON,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
